Local time,Open,High,Low,Close,Volume
26.09.2010 22:00:00.000 GMT+0100,1.58150,1.58665,1.57870,1.58265,275551.51
27.09.2010 22:00:00.000 GMT+0100,1.58265,1.58950,1.57185,1.58000,322705.9697
28.09.2010 22:00:00.000 GMT+0100,1.58000,1.58740,1.57615,1.57835,378477.66079999995
29.09.2010 22:00:00.000 GMT+0100,1.57835,1.59225,1.56690,1.57155,324265.4515
30.09.2010 22:00:00.000 GMT+0100,1.57155,1.58725,1.57030,1.58170,265301.0814
01.10.2010 22:00:00.000 GMT+0100,1.58170,1.58170,1.58170,1.58170,0
02.10.2010 22:00:00.000 GMT+0100,1.58170,1.58170,1.58170,1.58170,0
03.10.2010 22:00:00.000 GMT+0100,1.57983,1.58700,1.57485,1.58285,198970.9405
04.10.2010 22:00:00.000 GMT+0100,1.58280,1.59295,1.57515,1.58890,281133.90099999995
05.10.2010 22:00:00.000 GMT+0100,1.58890,1.59390,1.58330,1.58910,287095.8614
06.10.2010 22:00:00.000 GMT+0100,1.58910,1.60175,1.58260,1.58765,255811.09050000002
07.10.2010 22:00:00.000 GMT+0100,1.58750,1.59650,1.58230,1.59615,207408.86010000002
08.10.2010 22:00:00.000 GMT+0100,1.59615,1.59615,1.59615,1.59615,0
09.10.2010 22:00:00.000 GMT+0100,1.59615,1.59615,1.59615,1.59615,0
10.10.2010 22:00:00.000 GMT+0100,1.59503,1.59630,1.58675,1.58810,270666.8379
11.10.2010 22:00:00.000 GMT+0100,1.58810,1.59165,1.57550,1.58085,310844.80700000003
12.10.2010 22:00:00.000 GMT+0100,1.58090,1.59080,1.57740,1.58965,306868.4693
13.10.2010 22:00:00.000 GMT+0100,1.58960,1.60660,1.58870,1.60095,285064.2003
14.10.2010 22:00:00.000 GMT+0100,1.60095,1.61055,1.59715,1.59900,211546.31230000002
15.10.2010 22:00:00.000 GMT+0100,1.59900,1.59900,1.59900,1.59900,0
16.10.2010 22:00:00.000 GMT+0100,1.59900,1.59900,1.59900,1.59900,0
17.10.2010 22:00:00.000 GMT+0100,1.59722,1.60035,1.58370,1.58750,270561.55010000005
18.10.2010 22:00:00.000 GMT+0100,1.58735,1.59410,1.56790,1.57040,288763.6524
